Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;09/2021;647.307.167;1.195.162;3.724.649;9.071.047;21.537.126;17.413.210;25.787.493;19;78.728.705;404.668;1.601.850;3.989.588;5.257.376;342.167;23.387;0;11.619.036;22.845;19.587;35.681;52.494;14.454;341;0;145.402;876.811;14.397.540;39.708.108;92.654.646;76.303.597;218.238.415;89.146.338;531.325.455;1.132.543;6.404.560;2.066.958;153.439;26.653;26.376;0;9.810.528;77.241;822.192;3.228.020;1.263.497;640.922;608.823;287;6.640.981;1.091.119;2.800.077;2.043.052;1.486.835;782.376;815.651;17.950;9.037.060;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2021;448.408.541;259.505;5.381.554;15.829.824;34.868.681;25.470.139;21.343.606;1.356.931;104.510.239;619.402;3.079.144;9.359.735;13.183.472;6.665.923;3.546.668;387.487;36.841.830;28.073;477.822;1.295.883;2.022.380;499.613;28;97.891;4.421.689;54.328;442.306;1.293.125;3.452.381;3.464.936;17.772.896;19.655.821;46.135.794;2.170.818;30.876.065;7.217.526;421.052;180;0;208.056;40.893.698;1.212.943;17.474.762;70.516.698;54.581.018;29.887.303;25.173.919;237.115;199.083.758;579.141;1.043.380;3.067.487;2.434.201;2.071.888;2.907.647;175.000;12.278.743;4.242.790
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2021;390.682.240;573.635;5.024.966;13.923.455;24.305.132;11.686.132;5.665.559;0;61.178.878;212.992;2.972.700;6.240.438;6.397.011;1.364.181;76.579;0;17.263.901;326.583;3.357.296;8.611.741;13.221.699;2.592.484;7.164;0;28.116.967;39.391;2.234.873;6.437.110;14.912.755;12.013.183;32.108.167;11.120.324;78.865.802;5.096.223;61.090.206;28.227.249;2.535.117;83.503;173;0;97.032.471;1.960;362.601;1.609.100;327.234;66.664;31.989;0;2.399.549;2.056.572;8.170.138;7.200.036;7.068.859;2.036.007;507.595;283;27.039.490;78.785.183
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2021;298.698.053;379.844;6.141.522;17.318.442;31.793.269;16.756.467;10.094.537;959;82.485.039;854.015;6.692.157;10.025.092;10.512.328;2.187.707;531.133;1.107;30.803.539;301.154;3.842.027;9.937.137;14.346.712;2.602.569;17.478;33;31.047.111;60.025;2.124.547;5.870.875;13.448.877;10.734.685;28.413.179;10.250.457;70.902.646;3.734.179;29.272.528;10.640.688;1.594.718;141.911;27.086;0;45.411.110;97.903;1.562.158;5.537.485;6.646.730;1.571.051;663.456;0;16.078.783;1.217.668;5.805.537;3.692.096;4.870.507;1.916.975;588.664;11.387;18.102.834;3.866.991
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2021;256.355.190;888.669;3.815.939;10.332.622;18.790.059;10.377.905;7.797.505;555;52.003.254;742.019;2.169.139;4.519.450;5.668.399;2.179.190;663.089;17.500;15.958.787;680.639;6.880.363;17.629.962;26.714.309;5.243.761;31.126;4.483;57.184.644;42.830;1.507.667;4.346.989;9.992.452;7.950.086;20.581.602;7.162.341;51.583.967;1.881.271;26.426.861;10.457.507;1.060.174;243.845;144.905;44;40.214.607;35.707;1.074.406;3.491.212;2.626.681;1.228.664;887.791;0;9.344.461;1.780.220;6.059.184;5.523.939;6.287.016;3.597.124;3.109.127;154.289;26.510.899;3.554.572
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2021;47.874.281;41.953;102.844;225.391;189.107;10.322;12;0;569.629;34.399;218.867;681.870;786.079;297.498;35.871;0;2.054.584;633.988;5.024.520;12.512.545;18.837.422;3.187.845;6.205;0;40.202.526;0;0;0;0;0;0;0;0;598.250;2.214.025;1.033.012;138.248;185;0;0;3.983.721;62;102;1.539;3.491;105;0;0;5.299;17.609;176.394;359.403;440.498;58.166;6.376;75;1.058.522;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2021;35.076.007;86.303;718.628;2.082.585;3.880.209;2.089.166;1.139.312;0;9.996.203;115.342;536.424;1.550.502;1.165.424;331.463;127;0;3.699.281;354.271;1.865.429;4.512.764;6.458.239;954.503;1.028;0;14.146.234;549;3.105;7.965;17.219;12.250;24.504;3.324;68.916;977.071;3.849.209;899.286;22.589;570;2;0;5.748.727;17;3.884;69.406;189.935;21.791;26.577;0;311.611;19.748;124.274;111.792;223.118;69.558;66.188;1.137;615.816;489.220
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2021;31.456.279;38.378;565.673;1.624.480;3.161.041;1.771.053;991.747;0;8.152.372;15.607;921.635;2.179.498;2.495.561;844.081;33.088;0;6.489.470;113.680;1.859.804;4.817.993;7.045.793;1.139.053;1.846;0;14.978.169;58;2.683;8.017;20.747;20.079;75.104;61.717;188.404;56.489;774.932;307.678;14.962;2.070;4;0;1.156.135;0;33.305;97.848;63.968;36.876;8.826;0;240.823;7.354;109.850;99.310;30.856;1.075;788;0;249.233;1.673
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2021;29.284.104;65.668;1.044.754;3.071.476;6.424.452;4.032.855;2.985.583;166;17.624.955;69.197;458.973;417.600;262.469;65.852;21.159;0;1.295.250;67;1.149;3.374;4.608;925;8;0;10.131;2.646;66.568;158.440;412.320;387.368;1.532.362;1.169.876;3.729.579;75.090;1.169.278;336.982;4.932;0;0;0;1.586.282;13.225;232.928;1.893.669;734.960;326.923;272.089;35.509;3.509.303;76.156;922.070;187.452;186.439;86.727;69.692;66;1.528.604;0
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18.236.120;n4;I;2;S4;41;SAO PAULO;SP;09/2021;19.003.569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.701.151;4.164.266;1.930;0;0;0;18.867.347;0;0;0;0;0;0;0;0;86.674;31.180;16.625;1.744;0;0;0;136.222;0
