Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Cheque Especial e Conta Garantida;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2022;485.293.879;495.785;13.112.864;27.149.118;33.477.896;6.220.971;1.551.344;104.269;82.112.247;89.695;2.542.140;6.442.239;9.475.523;1.932.254;11.344;0;20.493.195;1.058.256;11.991.026;42.006;0;0;0;0;13.091.287;158.017;24.664.314;7.857.643;548.487;63.644;0;0;33.292.105;18.921;7.475.001;8.629.351;7.094.998;3.477.175;7.602.536;0;34.297.981;995.062;5.941.395;6.104.409;4.929.173;916.780;299.224;24.179;19.210.222;49.753;1.284.804;3.305.043;4.728.628;1.999.355;2.336.815;84.473;13.788.871;3.155;1.552.908;3.715.237;789.899;320.626;144.170;0;6.525.995;2.126;795.481;1.813.402;1.588.375;72.850;112.561;0;4.384.794;258.097.180
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;12/2022;326.034.493;1.719.472;14.306.788;31.885.425;36.869.857;6.732.326;2.332.119;625.517;94.471.504;262.538;4.734.885;10.469.755;14.173.992;3.344.893;141.290;0;33.127.353;842.184;5.831.895;453.548;140;0;0;0;7.127.768;499.865;34.444.461;7.379.893;967.940;11.973;0;0;43.304.132;90.296;11.243.248;12.219.257;6.225.857;3.222.665;594.299;0;33.595.621;914.952;7.669.632;5.779.784;1.308.159;255.568;21.915;0;15.950.010;18.434;1.672.951;4.121.969;6.715.887;2.971.841;4.706.489;90.903;20.298.474;9.175;207.937;2.743.766;391.389;189.454;80.269;0;3.621.990;31.974;187.922;1.054.817;3.886.537;198.919;85.115;2.552;5.447.837;69.089.804
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;12/2022;316.623.393;1.036.414;11.306.959;29.362.027;42.304.293;9.044.123;1.333.814;386.564;94.774.196;55.005;1.436.923;6.449.246;14.021.778;11.282.680;24.663.776;608.299;58.517.708;244.638;2.418.614;469.579;8.341;0;0;10.944;3.152.116;341.230;8.380.758;3.317.379;264.700;0;0;0;12.304.066;234.311;12.074.596;18.152.988;10.761.051;4.976.903;1.075.143;0;47.274.992;1.154.344;9.523.946;4.929.514;3.793.397;2.953.966;5.828.792;707.460;28.891.418;108.395;1.244.474;3.704.127;5.616.235;3.182.236;14.179.081;3.590.633;31.625.180;8.507;735.803;1.526.867;1.335.802;918.896;1.134.247;716;5.660.837;0;6.811;85.196;733.968;63.483;0;0;889.458;33.533.422
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;12/2022;278.282.089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194.872;7.301.019;18.084.409;48.337.748;42.642.306;123.786.136;36.094.406;276.440.895;0;51.431;76.077;233.029;256.866;1.211.284;12.507;1.841.194;0;0;0;0;0;0;0;0;0
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2022;212.487.749;1.013.766;6.774.007;20.352.462;36.453.134;6.801.798;2.377.913;0;73.773.080;14.655;175.250;429.774;1.090.882;581.068;129.706;0;2.421.334;320.153;397.535;1.739.630;9.721;0;0;0;2.467.039;3.127;52.156;4.129;0;0;0;0;59.411;18.537;1.039.813;2.229.989;1.301.810;104.826;5.971;0;4.700.947;241.759;1.640.149;4.504.470;2.555.176;572.003;489.774;1.805;10.005.135;291.630;5.784.346;10.971.001;22.663.871;18.018.717;38.378.184;5.308.181;101.415.930;9.246;1.717.473;1.455.363;424.250;479.306;576.710;0;4.662.348;102.351;1.715.147;4.963.818;4.066.942;839.620;1.294.457;191;12.982.526;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;12/2022;205.088.724;524.118;5.234.331;11.161.321;14.836.294;2.712.925;984.550;17.528;35.471.067;216.923;1.890.023;4.873.961;7.217.887;1.983.355;2.223.369;861.685;19.267.203;423.358;4.220.219;1.160.361;285.982;132.090;116.069;6.871;6.344.950;204.394;20.355.868;8.472.285;183.705;58.222;74.434;9.787;29.358.695;43.862;5.676.290;5.635.695;2.729.816;1.353.974;38.276;0;15.477.912;1.156.774;3.173.985;4.040.019;3.752.121;1.674.888;3.235.084;22.917;17.055.789;111.186;598.162;2.889.630;2.428.591;540.425;145.351;135;6.713.480;3.386;818.647;3.734.834;658.902;163.152;71.447;0;5.450.368;27.093;50.472;109.077;58.566;2.010;2.328;0;249.546;69.699.713
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;12/2022;84.378.152;182.338;4.815.161;9.394.696;10.300.040;1.787.775;524.821;0;27.004.832;16.955;888.586;1.908.791;2.466.659;767.611;48.877;0;6.097.480;66.147;1.112.512;78.229;0;0;0;0;1.256.888;39.925;12.475.456;4.135.561;89.972;0;0;0;16.740.915;1.033;2.799.229;3.598.213;5.004.471;2.144.796;1.027.802;0;14.575.544;86.177;732.256;1.292.950;831.604;299.876;33.447;0;3.276.309;53.761;258.440;808.248;1.387.348;609.942;384.828;0;3.502.568;3.045;171.503;622.167;401.604;212.603;201.044;0;1.611.967;0;12.597;116.531;334.906;36.869;0;0;500.903;9.810.747
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2022;74.474.249;10.167;1.267.945;3.014.156;4.324.812;1.460.444;581.271;0;10.658.796;39.832;6.414;13.347;12.321;1.176;760;0;73.850;1.351;79.375;88.737;907.012;229.422;334.646;0;1.640.543;1.408;15.094.592;5.819.595;706.018;23.127;5.272;0;21.650.012;72.806;1.589.326;2.110.102;2.712.774;262.720;34.600;0;6.782.327;155.939;237.712;979.771;1.569.384;153.663;1.942;255;3.098.666;0;81.573;205.496;462.299;318.529;2.094.510;1.227.959;4.390.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.179.689
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;12/2022;34.891.938;111.762;1.733.274;4.083.754;4.267.285;388.665;10.830;1;10.595.570;4.487;302.401;750.068;1.225.873;353.177;12.003;32.717;2.680.727;77.475;944.976;1.043.200;3.105;0;0;0;2.068.756;46.894;11.887.720;1.905.564;34.850;0;0;0;13.875.029;3.516;1.103.668;1.069.872;432.904;17.599;1.327;0;2.628.886;20.209;23.792;18.336;24.735;2.128;0;0;89.201;157;23.364;83.985;172.148;59.384;5.188;0;344.226;158;39.450;262.461;21.815;2.748;0;0;326.632;0;0;0;0;0;0;0;0;2.282.910
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2022;28.634.067;1;1.117.841;1.611.407;701.512;171.651;1.633;0;3.604.045;0;2.122;5.273;3.645;221;0;0;11.261;0;149.921;101.370;0;0;0;0;251.291;0;9.795.214;2.625.499;366;90;0;0;12.421.170;442;2.117.776;4.320.398;2.272.833;1.843.106;0;0;10.554.555;2.102;872.893;351.859;0;0;0;24;1.226.878;0;0;0;0;0;0;0;0;0;0;564.867;0;0;0;0;564.867;0;0;0;0;0;0;0;0;0
